Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[230]    0.0    0.00    0.00      90         std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [230]
-----------------------------------------------
                0.00    0.00      63/63          stbi__compute_huffman_codes(stbi__zbuf*) [247]
[231]    0.0    0.00    0.00      63         stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [231]
                0.00    0.00    2091/4975        stbi__bit_reverse(int, int) [119]
-----------------------------------------------
                0.00    0.00       6/49          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [312]
                0.00    0.00      10/49          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [26]
                0.00    0.00      11/49          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
                0.00    0.00      22/49          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [20]
[232]    0.0    0.00    0.00      49         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [232]
-----------------------------------------------
                0.00    0.00      44/44          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [234]
[233]    0.0    0.00    0.00      44         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [233]
-----------------------------------------------
                0.00    0.00       1/44          select_random(std::vector<int, std::allocator<int> >, int, int) [15]
                0.00    0.00       5/44          tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [8]
                0.00    0.00       5/44          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [26]
                0.00    0.00      11/44          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
                0.00    0.00      22/44          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [243]
[234]    0.0    0.00    0.00      44         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [234]
                0.00    0.00      44/44          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [233]
-----------------------------------------------
                0.00    0.00      38/38          std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [236]
[235]    0.0    0.00    0.00      38         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [235]
-----------------------------------------------
                0.00    0.00       5/38          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [324]
                0.00    0.00      11/38          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [272]
                0.00    0.00      22/38          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [242]
[236]    0.0    0.00    0.00      38         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [236]
                0.00    0.00      38/38          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [235]
-----------------------------------------------
                0.00    0.00      30/30          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [278]
[237]    0.0    0.00    0.00      30         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::vector<int, std::allocator<int> >*> >, std::is_move_constructible<std::vector<int, std::allocator<int> >*>, std::is_move_assignable<std::vector<int, std::allocator<int> >*> >::value, void>::type std::swap<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*&, std::vector<int, std::allocator<int> >*&) [237]
                0.00    0.00      90/90          std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&& std::move<std::vector<int, std::allocator<int> >*&>(std::vector<int, std::allocator<int> >*&) [230]
-----------------------------------------------
                0.00    0.00      28/28          stbi__get32be(stbi__context*) [265]
[238]    0.0    0.00    0.00      28         stbi__get16be(stbi__context*) [238]
                0.00    0.00      56/845         stbi__get8(stbi__context*) [220]
-----------------------------------------------
                0.00    0.00       4/28          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&) [349]
                0.00    0.00       8/28          void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [293]
                0.00    0.00       8/28          void std::allocator_traits<std::allocator<unsigned int> >::construct<unsigned int, unsigned int>(std::allocator<unsigned int>&, unsigned int*, unsigned int&&) [291]
                0.00    0.00       8/28          void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [283]
[239]    0.0    0.00    0.00      28         unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [239]
-----------------------------------------------
                0.00    0.00      24/24          unsigned int* std::__copy_move_a2<true, unsigned int*, unsigned int*>(unsigned int*, unsigned int*, unsigned int*) [298]
[240]    0.0    0.00    0.00      24         unsigned int* std::__niter_base<unsigned int*>(unsigned int*) [240]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [271]
                0.00    0.00      11/22          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [269]
[241]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&) [241]
-----------------------------------------------
                0.00    0.00       5/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&) [327]
                0.00    0.00      17/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [254]
[242]    0.0    0.00    0.00      22         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [242]
                0.00    0.00      22/38          std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [236]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [245]
[243]    0.0    0.00    0.00      22         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [243]
                0.00    0.00      22/44          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [234]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [245]
[244]    0.0    0.00    0.00      22         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [244]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [255]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [20]
[245]    0.0    0.00    0.00      22         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [245]
                0.00    0.00      22/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [244]
                0.00    0.00      22/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [243]
-----------------------------------------------
                0.00    0.00      21/21          stbi__parse_zlib(stbi__zbuf*, int) [391]
[246]    0.0    0.00    0.00      21         stbi__parse_huffman_block(stbi__zbuf*) [246]
                0.00    0.00  121582/124937      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
                0.00    0.00   38868/39596       stbi__zreceive(stbi__zbuf*, int) [98]
-----------------------------------------------
                0.00    0.00      21/21          stbi__parse_zlib(stbi__zbuf*, int) [391]
[247]    0.0    0.00    0.00      21         stbi__compute_huffman_codes(stbi__zbuf*) [247]
                0.00    0.00    3355/124937      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [94]
                0.00    0.00     686/39596       stbi__zreceive(stbi__zbuf*, int) [98]
                0.00    0.00      63/63          stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [231]
-----------------------------------------------
                0.00    0.00      18/18          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned char*> >, std::is_move_constructible<unsigned char*>, std::is_move_assignable<unsigned char*> >::value, void>::type std::swap<unsigned char*>(unsigned char*&, unsigned char*&) [320]
[248]    0.0    0.00    0.00      18         std::remove_reference<unsigned char*&>::type&& std::move<unsigned char*&>(unsigned char*&) [248]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [255]
[249]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [249]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [256]
[250]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [250]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [251]
-----------------------------------------------
                0.00    0.00      17/17          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [250]
[251]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [251]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [253]
[252]    0.0    0.00    0.00      17         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [252]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [256]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [254]
[253]    0.0    0.00    0.00      17         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [253]
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [252]
-----------------------------------------------
                0.00    0.00       6/17          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [313]
                0.00    0.00      11/17          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[254]    0.0    0.00    0.00      17         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [254]
                0.00    0.00      17/22          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [242]
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [253]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [244]
[255]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [255]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [249]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [252]
[256]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [256]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [250]
-----------------------------------------------
                0.00    0.00       8/16          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&) [349]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&) [339]
[257]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::base() const [257]
-----------------------------------------------
                0.00    0.00       5/16          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const [324]
                0.00    0.00      11/16          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[258]    0.0    0.00    0.00      16         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [258]
-----------------------------------------------
                0.00    0.00      16/16          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned int*>(std::move_iterator<unsigned int*>) [262]
[259]    0.0    0.00    0.00      16         std::move_iterator<unsigned int*>::base() const [259]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [340]
[260]    0.0    0.00    0.00      16         std::vector<unsigned int, std::allocator<unsigned int> >::size() const [260]
-----------------------------------------------
                0.00    0.00      16/16          std::move_iterator<unsigned int*> std::__make_move_if_noexcept_iterator<unsigned int, std::move_iterator<unsigned int*> >(unsigned int*) [264]
[261]    0.0    0.00    0.00      16         std::move_iterator<unsigned int*>::move_iterator(unsigned int*) [261]
-----------------------------------------------
                0.00    0.00      16/16          unsigned int* std::copy<std::move_iterator<unsigned int*>, unsigned int*>(std::move_iterator<unsigned int*>, std::move_iterator<unsigned int*>, unsigned int*) [302]
[262]    0.0    0.00    0.00      16         decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned int*>(std::move_iterator<unsigned int*>) [262]
                0.00    0.00      16/16          std::move_iterator<unsigned int*>::base() const [259]
                0.00    0.00      16/16          unsigned int* std::__miter_base<unsigned int*>(unsigned int*) [263]
-----------------------------------------------
                0.00    0.00      16/16          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<unsigned int*>(std::move_iterator<unsigned int*>) [262]
[263]    0.0    0.00    0.00      16         unsigned int* std::__miter_base<unsigned int*>(unsigned int*) [263]
-----------------------------------------------
                0.00    0.00      16/16          unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [301]
[264]    0.0    0.00    0.00      16         std::move_iterator<unsigned int*> std::__make_move_if_noexcept_iterator<unsigned int, std::move_iterator<unsigned int*> >(unsigned int*) [264]
                0.00    0.00      16/16          std::move_iterator<unsigned int*>::move_iterator(unsigned int*) [261]
-----------------------------------------------
                0.00    0.00       6/14          stbi__parse_png_file(stbi__png*, int, int) [395]
                0.00    0.00       8/14          stbi__get_chunk_header(stbi__context*) [336]
[265]    0.0    0.00    0.00      14         stbi__get32be(stbi__context*) [265]
                0.00    0.00      28/28          stbi__get16be(stbi__context*) [238]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<unsigned int, std::allocator<unsigned int> >::~vector() [446]
                0.00    0.00      12/13          void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&) [349]
[266]    0.0    0.00    0.00      13         std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() [266]
-----------------------------------------------
                0.00    0.00       4/12          __gnu_cxx::new_allocator<unsigned int>::allocate(unsigned long, void const*) [338]
                0.00    0.00       8/12          std::allocator_traits<std::allocator<unsigned int> >::max_size(std::allocator<unsigned int> const&) [290]
[267]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<unsigned int>::max_size() const [267]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[268]    0.0    0.00    0.00      11         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [268]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [272]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[269]    0.0    0.00    0.00      11         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [269]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&) [241]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[270]    0.0    0.00    0.00      11         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [270]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
[271]    0.0    0.00    0.00      11         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [271]
                0.00    0.00      11/22          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&) [241]
-----------------------------------------------
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [268]
[272]    0.0    0.00    0.00      11         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [272]
                0.00    0.00      11/38          std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [236]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [275]
[273]    0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [273]
                0.00    0.00    2827/2827        bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [154]
                0.00    0.00    2816/2816        __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [156]
                0.00    0.00    2816/8704        std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [106]
                0.00    0.00    2816/2816        void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [157]
                0.00    0.00    2816/2816        __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator++() [155]
-----------------------------------------------
                0.00    0.00      11/11          main [7]
[274]    0.0    0.00    0.00      11         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [274]
                0.00    0.00      11/16          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [258]
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [270]
                0.00    0.00      11/11          __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [268]
                0.00    0.00      11/44          std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [234]
                0.00    0.00      11/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [254]
                0.00    0.00      11/49          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [232]
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [269]
                0.00    0.00      11/11          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [271]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [276]
-----------------------------------------------
